iter	Passed	Remaining
1627	50392	11514
1628	50418	11482
1629	50446	11451
1630	50474	11419
1631	50500	11387
1632	50527	11355
1633	50555	11323
1634	50581	11291
1635	50608	11260
1636	50634	11228
1637	50660	11196
1638	50688	11164
1639	50716	11132
1640	50744	11101
1641	50771	11069
1642	50801	11038
1643	50828	11006
1644	50856	10975
1645	50892	10945
1646	50926	10915
1647	50962	10885
1648	51068	10870
1649	51235	10868
1650	51395	10864
1651	51518	10852
1652	51558	10823
1653	51643	10803
1654	51684	10774
1655	51714	10742
1656	51741	10710
1657	51770	10678
1658	51799	10647
1659	51830	10615
1660	51857	10583
1661	51885	10552
1662	51913	10520
1663	51941	10488
1664	51966	10455
1665	51994	10423
1666	52021	10391
1667	52049	10359
1668	52075	10327
1669	52103	10295
1670	52131	10264
1671	52157	10231
1672	52184	10199
1673	52210	10167
1674	52238	10135
1675	52265	10103
1676	52293	10072
1677	52323	10040
1678	52348	10008
1679	52374	9976
1680	52402	9944
1681	52429	9912
1682	52455	9880
1683	52486	9849
1684	52521	9818
1685	52552	9787
1686	52581	9755
1687	52609	9724
1688	52635	9691
1689	52662	9660
1690	52689	9628
1691	52718	9596
1692	52745	9564
1693	52772	9532
1694	52803	9501
1695	52830	9469
1696	52857	9437
1697	52885	9405
1698	52913	9374
1699	52939	9342
1700	52968	9310
1701	52995	9278
1702	53021	9246
1703	53049	9215
1704	53075	9183
1705	53102	9151
1706	53130	9119
1707	53156	9087
1708	53185	9056
1709	53215	9024
1710	53241	8992
1711	53266	8960
1712	53295	8929
1713	53323	8897
1714	53351	8866
1715	53379	8834
1716	53408	8802
1717	53436	8771
1718	53465	8739
1719	53492	8708
1720	53520	8676
1721	53547	8644
1722	53575	8613
1723	53601	8581
1724	53628	8549
1725	53656	8517
1726	53685	8486
1727	53714	8455
1728	53742	8423
1729	53770	8391
1730	53799	8360
1731	53827	8329
1732	53856	8297
1733	53881	8265
1734	53910	8234
1735	53934	8202
1736	53963	8170
1737	53991	8139
1738	54016	8107
1739	54043	8075
1740	54071	8043
1741	54100	8012
1742	54127	7980
1743	54153	7949
1744	54178	7917
1745	54208	7885
1746	54236	7854
1747	54262	7822
1748	54291	7791
1749	54316	7759
1750	54343	7727
1751	54371	7696
1752	54398	7664
1753	54426	7633
1754	54453	7601
1755	54479	7570
1756	54506	7538
1757	54532	7506
1758	54560	7475
1759	54588	7443
1760	54615	7412
1761	54640	7380
1762	54666	7348
1763	54693	7317
1764	54721	7285
1765	54749	7254
1766	54779	7223
1767	54806	7191
1768	54834	7160
1769	54860	7128
1770	54889	7097
1771	54917	7066
1772	54944	7034
1773	54971	7003
1774	54998	6971
1775	55026	6940
1776	55052	6908
1777	55078	6877
1778	55105	6845
1779	55132	6814
1780	55160	6782
1781	55188	6751
1782	55216	6720
1783	55244	6688
1784	55274	6657
1785	55303	6626
1786	55329	6594
1787	55356	6563
1788	55384	6532
1789	55408	6500
1790	55434	6468
1791	55462	6437
1792	55488	6406
1793	55513	6374
1794	55540	6343
1795	55568	6311
1796	55594	6280
1797	55621	6248
1798	55645	6217
1799	55673	6185
1800	55701	6154
1801	55729	6123
1802	55755	6091
1803	55783	6060
1804	55811	6029
1805	55837	5998
1806	55864	5966
1807	55894	5935
1808	55924	5904
1809	55953	5873
1810	55980	5842
1811	56007	5810
1812	56035	5779
1813	56063	5748
1814	56090	5717
1815	56117	5685
1816	56144	5654
1817	56172	5623
1818	56202	5592
1819	56230	5561
1820	56256	5529
1821	56286	5498
1822	56313	5467
1823	56341	5436
1824	56368	5405
1825	56393	5373
1826	56420	5342
1827	56446	5311
1828	56471	5279
1829	56499	5248
1830	56525	5217
1831	56553	5186
1832	56578	5154
1833	56607	5123
1834	56634	5092
1835	56661	5061
1836	56688	5030
1837	56715	4998
1838	56742	4967
1839	56771	4936
1840	56801	4905
1841	56827	4874
1842	56855	4843
1843	56883	4812
1844	56910	4781
1845	56943	4750
1846	56980	4720
1847	57015	4689
1848	57051	4659
1849	57088	4628
1850	57124	4598
1851	57162	4568
1852	57200	4537
1853	57237	4507
1854	57277	4477
1855	57314	4446
1856	57351	4416
1857	57385	4385
1858	57420	4355
1859	57453	4324
1860	57481	4293
1861	57507	4262
1862	57534	4230
1863	57561	4199
1864	57588	4168
1865	57617	4137
1866	57644	4106
1867	57671	4075
1868	57698	4044
1869	57725	4013
1870	57752	3981
1871	57779	3950
1872	57807	3919
1873	57833	3888
1874	57861	3857
1875	57887	3826
1876	57914	3795
1877	57942	3764
1878	57968	3732
1879	57996	3701
1880	58023	3670
1881	58051	3639
1882	58079	3608
1883	58106	3577
1884	58135	3546
1885	58162	3515
1886	58191	3484
1887	58218	3453
1888	58244	3422
1889	58272	3391
1890	58299	3360
1891	58326	3329
1892	58355	3298
1893	58382	3267
1894	58409	3236
1895	58436	3205
1896	58464	3174
1897	58492	3143
1898	58518	3112
1899	58545	3081
1900	58572	3050
1901	58602	3019
1902	58628	2988
1903	58655	2957
1904	58683	2926
1905	58711	2895
1906	58739	2864
1907	58768	2833
1908	58795	2802
1909	58823	2771
1910	58849	2740
1911	58876	2709
1912	58903	2678
1913	58931	2647
1914	58959	2617
1915	58986	2586
1916	59012	2555
1917	59040	2524
1918	59066	2493
1919	59095	2462
1920	59122	2431
1921	59149	2400
1922	59177	2369
1923	59205	2338
1924	59232	2307
1925	59261	2276
1926	59288	2246
1927	59317	2215
1928	59346	2184
1929	59372	2153
1930	59400	2122
1931	59427	2091
1932	59454	2060
1933	59482	2029
1934	59508	1999
1935	59534	1968
1936	59560	1937
1937	59585	1906
1938	59612	1875
1939	59637	1844
1940	59665	1813
1941	59693	1782
1942	59720	1751
1943	59751	1721
1944	59779	1690
1945	59807	1659
1946	59834	1628
1947	59862	1597
1948	59890	1567
1949	59917	1536
1950	59942	1505
1951	59969	1474
1952	59996	1443
1953	60024	1413
1954	60051	1382
1955	60078	1351
1956	60104	1320
1957	60130	1289
1958	60156	1259
1959	60185	1228
1960	60211	1197
1961	60241	1166
1962	60269	1136
1963	60297	1105
1964	60324	1074
1965	60351	1043
1966	60378	1012
1967	60405	982
1968	60433	951
1969	60460	920
1970	60486	889
1971	60512	859
1972	60539	828
1973	60565	797
1974	60592	766
1975	60620	736
1976	60649	705
1977	60676	674
1978	60702	644
1979	60731	613
1980	60760	582
1981	60789	552
1982	60817	521
1983	60844	490
1984	60870	459
1985	60898	429
1986	60999	399
1987	61097	368
1988	61203	338
1989	61283	307
1990	61325	277
1991	61362	246
1992	61396	215
1993	61474	184
1994	61502	154
1995	61531	123
1996	61559	92
1997	61588	61
1998	61615	30
1999	61642	0
